persee_id,auteurlabel,personne_id,personne_idLabel,persee_author_id,occupationLabel,year_of_birth,year_of_death,sex_or_genderLabel,country_of_citizenshipLabel,educated_atLabel,academic_degreeLabel,idref
49158,Peter Voss,http://www.wikidata.org/entity/Q2078821,Peter Voß,49158,journaliste,1941,????,masculin,Allemagne,no value,no value,171535146
49168,Jean Peneff,http://www.wikidata.org/entity/Q3173895,Jean Peneff,49168,sociologue,1939,????,masculin,France,no value,no value,027063755
49232,Alessandro Guetta,http://www.wikidata.org/entity/Q93248372,Q93248372,49232,no value,1954,????,masculin,no value,no value,no value,no value
49244,Françoise Gaspard,http://www.wikidata.org/entity/Q3086490,Françoise Gaspard,49244,personnalité politique,1945,????,féminin,France,Institut d'études politiques de Paris,no value,026883228
49244,Françoise Gaspard,http://www.wikidata.org/entity/Q3086490,Françoise Gaspard,49244,personnalité politique,1945,????,féminin,France,École nationale d'administration,no value,026883228
49251,Michel Lescure,http://www.wikidata.org/entity/Q75813806,Michel Lescure,49251,historien,????,????,masculin,France,no value,no value,033875898
49295,Samuel Eisenstadt,http://www.wikidata.org/entity/Q677793,Shmuel Eisenstadt,49295,professeur d'université,1923,2010,masculin,Israël,université de Chicago,no value,028488059
49295,Samuel Eisenstadt,http://www.wikidata.org/entity/Q677793,Shmuel Eisenstadt,49295,professeur d'université,1923,2010,masculin,Israël,université hébraïque de Jérusalem,no value,028488059
49295,Samuel Eisenstadt,http://www.wikidata.org/entity/Q677793,Shmuel Eisenstadt,49295,professeur d'université,1923,2010,masculin,Pologne,université de Chicago,no value,028488059
49295,Samuel Eisenstadt,http://www.wikidata.org/entity/Q677793,Shmuel Eisenstadt,49295,professeur d'université,1923,2010,masculin,Pologne,université hébraïque de Jérusalem,no value,028488059
49295,Samuel Eisenstadt,http://www.wikidata.org/entity/Q677793,Shmuel Eisenstadt,49295,sociologue,1923,2010,masculin,Israël,université de Chicago,no value,028488059
49295,Samuel Eisenstadt,http://www.wikidata.org/entity/Q677793,Shmuel Eisenstadt,49295,sociologue,1923,2010,masculin,Israël,université hébraïque de Jérusalem,no value,028488059
49295,Samuel Eisenstadt,http://www.wikidata.org/entity/Q677793,Shmuel Eisenstadt,49295,sociologue,1923,2010,masculin,Pologne,université de Chicago,no value,028488059
49295,Samuel Eisenstadt,http://www.wikidata.org/entity/Q677793,Shmuel Eisenstadt,49295,sociologue,1923,2010,masculin,Pologne,université hébraïque de Jérusalem,no value,028488059
49298,M. Sturdza,http://www.wikidata.org/entity/Q91949684,Q91949684,49298,diplomate,1934,2020,masculin,Roumanie,université de Bucarest,no value,no value
49298,M. Sturdza,http://www.wikidata.org/entity/Q91949684,Q91949684,49298,historien,1934,2020,masculin,Roumanie,université de Bucarest,no value,no value
49432,Dieter Groh,http://www.wikidata.org/entity/Q1222016,Dieter Groh,49432,historien moderniste,1932,2012,masculin,Allemagne,no value,no value,028403762
49432,Dieter Groh,http://www.wikidata.org/entity/Q1222016,Dieter Groh,49432,professeur d'université,1932,2012,masculin,Allemagne,no value,no value,028403762
49560,Anne Martin-Fugier,http://www.wikidata.org/entity/Q47410586,Anne Martin-Fugier,49560,historien de l'art,1950,????,féminin,France,École des hautes études en sciences sociales,no value,027012719
49560,Anne Martin-Fugier,http://www.wikidata.org/entity/Q47410586,Anne Martin-Fugier,49560,historien du XIXe siècle français,1950,????,féminin,France,École des hautes études en sciences sociales,no value,027012719
49572,Michel Hau,http://www.wikidata.org/entity/Q88890284,Michel Hau,49572,professeur d'université,1943,????,masculin,no value,École normale supérieure de Saint-Cloud,no value,026916029
49572,Michel Hau,http://www.wikidata.org/entity/Q88890284,Michel Hau,49572,économiste,1943,????,masculin,no value,École normale supérieure de Saint-Cloud,no value,026916029
49578,Pascal Brioist,http://www.wikidata.org/entity/Q38133199,Pascal Brioist,49578,historien,1962,????,masculin,France,université Sorbonne-Nouvelle,agrégation d'histoire,035185309
49585,Jean-Pierre Bocquet,http://www.wikidata.org/entity/Q3169032,Jean-Pierre Bocquet-Appel,49585,anthropologue,1949,2018,masculin,France,no value,no value,035290277
49585,Jean-Pierre Bocquet,http://www.wikidata.org/entity/Q3169032,Jean-Pierre Bocquet-Appel,49585,démographe,1949,2018,masculin,France,no value,no value,035290277
49591,John Day,http://www.wikidata.org/entity/Q55938758,John Day,49591,historien,1924,2003,masculin,t2296743301,no value,no value,031681697
49591,John Day,http://www.wikidata.org/entity/Q55938758,John Day,49591,historien,1924,2003,masculin,États-Unis,no value,no value,031681697
49591,John Day,http://www.wikidata.org/entity/Q55938758,John Day,49591,universitaire,1924,2003,masculin,t2296743301,no value,no value,031681697
49591,John Day,http://www.wikidata.org/entity/Q55938758,John Day,49591,universitaire,1924,2003,masculin,États-Unis,no value,no value,031681697
49591,John Day,http://www.wikidata.org/entity/Q55938758,John Day,49591,écrivain,1924,2003,masculin,t2296743301,no value,no value,031681697
49591,John Day,http://www.wikidata.org/entity/Q55938758,John Day,49591,écrivain,1924,2003,masculin,États-Unis,no value,no value,031681697
49681,Jean Bernard,http://www.wikidata.org/entity/Q928270,Jean Bernard,49681,hématologue,1907,2006,masculin,France,faculté de médecine de Paris,no value,026722151
49681,Jean Bernard,http://www.wikidata.org/entity/Q928270,Jean Bernard,49681,hématologue,1907,2006,masculin,France,faculté des sciences de Paris,no value,026722151
49681,Jean Bernard,http://www.wikidata.org/entity/Q928270,Jean Bernard,49681,hématologue,1907,2006,masculin,France,lycée Louis-le-Grand,no value,026722151
49681,Jean Bernard,http://www.wikidata.org/entity/Q928270,Jean Bernard,49681,médecin,1907,2006,masculin,France,faculté de médecine de Paris,no value,026722151
49681,Jean Bernard,http://www.wikidata.org/entity/Q928270,Jean Bernard,49681,médecin,1907,2006,masculin,France,faculté des sciences de Paris,no value,026722151
49681,Jean Bernard,http://www.wikidata.org/entity/Q928270,Jean Bernard,49681,médecin,1907,2006,masculin,France,lycée Louis-le-Grand,no value,026722151
49681,Jean Bernard,http://www.wikidata.org/entity/Q928270,Jean Bernard,49681,oncologue,1907,2006,masculin,France,faculté de médecine de Paris,no value,026722151
49681,Jean Bernard,http://www.wikidata.org/entity/Q928270,Jean Bernard,49681,oncologue,1907,2006,masculin,France,faculté des sciences de Paris,no value,026722151
49681,Jean Bernard,http://www.wikidata.org/entity/Q928270,Jean Bernard,49681,oncologue,1907,2006,masculin,France,lycée Louis-le-Grand,no value,026722151
49681,Jean Bernard,http://www.wikidata.org/entity/Q928270,Jean Bernard,49681,poète,1907,2006,masculin,France,faculté de médecine de Paris,no value,026722151
49681,Jean Bernard,http://www.wikidata.org/entity/Q928270,Jean Bernard,49681,poète,1907,2006,masculin,France,faculté des sciences de Paris,no value,026722151
49681,Jean Bernard,http://www.wikidata.org/entity/Q928270,Jean Bernard,49681,poète,1907,2006,masculin,France,lycée Louis-le-Grand,no value,026722151
49681,Jean Bernard,http://www.wikidata.org/entity/Q928270,Jean Bernard,49681,professeur d'université,1907,2006,masculin,France,faculté de médecine de Paris,no value,026722151
49681,Jean Bernard,http://www.wikidata.org/entity/Q928270,Jean Bernard,49681,professeur d'université,1907,2006,masculin,France,faculté des sciences de Paris,no value,026722151
49681,Jean Bernard,http://www.wikidata.org/entity/Q928270,Jean Bernard,49681,professeur d'université,1907,2006,masculin,France,lycée Louis-le-Grand,no value,026722151
49681,Jean Bernard,http://www.wikidata.org/entity/Q928270,Jean Bernard,49681,professeur des universités-praticien hospitalier,1907,2006,masculin,France,faculté de médecine de Paris,no value,026722151
49681,Jean Bernard,http://www.wikidata.org/entity/Q928270,Jean Bernard,49681,professeur des universités-praticien hospitalier,1907,2006,masculin,France,faculté des sciences de Paris,no value,026722151
49681,Jean Bernard,http://www.wikidata.org/entity/Q928270,Jean Bernard,49681,professeur des universités-praticien hospitalier,1907,2006,masculin,France,lycée Louis-le-Grand,no value,026722151
49681,Jean Bernard,http://www.wikidata.org/entity/Q928270,Jean Bernard,49681,résistant,1907,2006,masculin,France,faculté de médecine de Paris,no value,026722151
49681,Jean Bernard,http://www.wikidata.org/entity/Q928270,Jean Bernard,49681,résistant,1907,2006,masculin,France,faculté des sciences de Paris,no value,026722151
49681,Jean Bernard,http://www.wikidata.org/entity/Q928270,Jean Bernard,49681,résistant,1907,2006,masculin,France,lycée Louis-le-Grand,no value,026722151
51475,Robert Owen Paxton,http://www.wikidata.org/entity/Q1229212,Robert Paxton,51475,historien,1932,????,masculin,États-Unis,Merton College,no value,02706140X
51475,Robert Owen Paxton,http://www.wikidata.org/entity/Q1229212,Robert Paxton,51475,historien,1932,????,masculin,États-Unis,Washington and Lee University,no value,02706140X
